'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
2100;'0.000009';'0.000520'
2100;'0.000008';'0.000557'
2100;'0.000008';'0.000479'
2100;'0.000008';'0.000813'
2100;'0.000008';'0.000813'
2100;'0.000008';'0.000453'
2100;'0.000008';'0.000459'
2200;'0.000002';'0.000530'
2200;'0.000002';'0.000523'
2200;'0.000002';'0.001898'
2200;'0.000002';'0.000458'
2200;'0.000002';'0.000741'
2200;'0.000001';'0.000568'
2200;'0.000002';'0.000521'
2200;'0.000002';'0.000501'
2200;'0.000001';'0.000658'
2200;'0.000001';'0.000523'
2300;'0.000004';'0.000415'
2300;'0.000004';'0.000440'
2300;'0.000004';'0.000727'
2300;'0.000004';'0.001354'
2300;'0.000005';'0.000457'
2300;'0.000004';'0.000591'
2300;'0.000004';'0.000459'
2300;'0.000004';'0.000892'
2300;'0.000004';'0.000598'
2300;'0.000004';'0.000592'
2400;'0.000007';'0.001009'
2400;'0.000008';'0.000581'
2400;'0.000005';'0.000519'
2400;'0.000005';'0.000454'
2400;'0.000004';'0.000819'
2400;'0.000005';'0.000457'
2400;'0.000005';'0.000467'
2400;'0.000004';'0.000589'
2400;'0.000005';'0.000556'
2400;'0.000005';'0.000496'
2500;'0.000009';'0.000528'
2500;'0.000010';'0.000641'
2500;'0.000009';'0.000750'
2500;'0.000009';'0.000624'
2500;'0.000010';'0.000660'
2500;'0.000011';'0.000565'
2500;'0.000009';'0.000553'
2500;'0.000010';'0.000776'
2500;'0.000010';'0.000500'
2500;'0.000010';'0.000865'
2600;'0.000011';'0.000873'
2600;'0.000010';'0.000498'
2600;'0.000010';'0.000894'
2600;'0.000010';'0.000710'
2600;'0.000010';'0.000597'
2600;'0.000009';'0.000888'
2600;'0.000010';'0.000468'
2600;'0.000010';'0.000477'
2600;'0.000010';'0.000486'
2600;'0.000010';'0.000792'
2700;'0.000010';'0.000502'
2700;'0.000010';'0.000690'
2700;'0.000010';'0.000610'
2700;'0.000010';'0.000505'
2700;'0.000010';'0.000554'
2700;'0.000010';'0.000577'
2700;'0.000010';'0.000499'
2700;'0.000010';'0.000516'
2700;'0.000010';'0.000515'
2700;'0.000010';'0.000525'
2800;'0.000002';'0.000790'
2800;'0.000002';'0.000472'
2800;'0.000001';'0.000812'
2800;'0.000002';'0.000738'
2800;'0.000002';'0.000676'
2800;'0.000001';'0.000583'
2800;'0.000002';'0.000682'
2800;'0.000001';'0.000589'
2800;'0.000002';'0.000544'
2800;'0.000002';'0.000562'
2900;'0.000011';'0.000561'
2900;'0.000011';'0.000521'
2900;'0.000011';'0.000512'
2900;'0.000012';'0.000529'
2900;'0.000011';'0.000627'
2900;'0.000011';'0.000461'
2900;'0.000011';'0.000574'
2900;'0.000011';'0.000535'
2900;'0.000010';'0.000517'
2900;'0.000054';'0.000517'
3000;'0.000002';'0.000544'
3000;'0.000001';'0.000568'
3000;'0.000002';'0.000511'
3000;'0.000001';'0.000578'
3000;'0.000002';'0.007672'
3000;'0.000002';'0.000515'
3000;'0.000001';'0.000674'
3000;'0.000002';'0.000624'
3000;'0.000002';'0.001138'
3000;'0.000002';'0.000522'
3100;'0.000004';'0.000745'
3100;'0.000005';'0.000472'
3100;'0.000004';'0.000480'
3100;'0.000005';'0.000463'
3100;'0.000005';'0.000516'
3100;'0.000004';'0.000721'
3100;'0.000005';'0.000647'
3100;'0.000004';'0.000478'
3100;'0.000004';'0.000695'
3100;'0.000004';'0.000476'
3200;'0.000009';'0.000591'
3200;'0.000009';'0.000463'
3200;'0.000009';'0.000931'
3200;'0.000009';'0.000902'
3200;'0.000009';'0.000947'
3200;'0.000009';'0.000915'
3200;'0.000009';'0.002723'
3200;'0.000009';'0.000771'
3200;'0.000009';'0.000745'
3200;'0.000009';'0.001690'
3300;'0.000008';'0.000640'
3300;'0.000007';'0.000910'
3300;'0.000007';'0.000597'
3300;'0.000007';'0.000680'
3300;'0.000008';'0.000668'
3300;'0.000007';'0.000813'
3300;'0.000008';'0.000683'
3300;'0.000007';'0.000796'
3300;'0.000008';'0.000905'
3300;'0.000007';'0.000584'
3400;'0.000053';'0.000691'
3400;'0.000012';'0.000582'
3400;'0.000013';'0.000708'
3400;'0.000013';'0.000483'
3400;'0.000012';'0.000702'
3400;'0.000012';'0.000879'
3400;'0.000012';'0.000814'
3400;'0.000013';'0.000630'
3400;'0.000013';'0.000857'
3400;'0.000013';'0.000696'
3500;'0.000053';'0.000755'
3500;'0.000012';'0.000693'
3500;'0.000013';'0.000619'
3500;'0.000013';'0.000769'
3500;'0.000012';'0.000594'
3500;'0.000013';'0.000750'
3500;'0.000013';'0.000602'
3500;'0.000013';'0.000792'
3500;'0.000013';'0.000706'
3500;'0.000013';'0.000527'
3600;'0.000002';'0.000665'
3600;'0.000002';'0.000709'
3600;'0.000002';'0.000733'
3600;'0.000002';'0.000644'
3600;'0.000002';'0.002748'
3600;'0.000001';'0.000706'
3600;'0.000001';'0.000881'
3600;'0.000003';'0.002688'
3600;'0.000001';'0.000748'
3600;'0.000001';'0.000703'
3700;'0.000014';'0.000780'
3700;'0.000013';'0.000806'
3700;'0.000014';'0.000921'
3700;'0.000014';'0.000762'
3700;'0.000014';'0.000759'
3700;'0.000013';'0.000754'
3700;'0.000014';'0.000713'
3700;'0.000013';'0.000738'
3700;'0.000014';'0.000790'
3700;'0.000019';'0.000788'
3800;'0.000056';'0.000745'
3800;'0.000014';'0.000735'
3800;'0.000013';'0.000699'
3800;'0.000032';'0.000563'
3800;'0.000014';'0.000901'
3800;'0.000014';'0.000850'
3800;'0.000014';'0.001049'
3800;'0.000014';'0.001436'
3800;'0.000013';'0.000964'
3800;'0.000013';'0.000747'
3900;'0.000014';'0.001277'
3900;'0.000014';'0.000749'
3900;'0.000014';'0.000817'
3900;'0.000015';'0.000702'
3900;'0.000014';'0.001023'
3900;'0.000014';'0.000913'
3900;'0.000014';'0.000772'
3900;'0.000014';'0.000740'
3900;'0.000014';'0.000744'
3900;'0.000014';'0.000681'
4000;'0.000112';'0.000755'
4000;'0.000009';'0.000704'
4000;'0.000009';'0.000777'
4000;'0.000009';'0.001027'
4000;'0.000009';'0.001190'
4000;'0.000009';'0.000903'
4000;'0.000009';'0.001546'
4000;'0.000014';'0.001005'
4000;'0.000009';'0.000908'
4000;'0.000009';'0.000716'
4100;'0.000007';'0.000843'
4100;'0.000007';'0.000777'
4100;'0.000008';'0.000841'
4100;'0.000008';'0.000813'
4100;'0.000007';'0.000782'
4100;'0.000007';'0.000854'
4100;'0.000007';'0.000616'
4100;'0.000007';'0.000888'
4100;'0.000008';'0.000872'
4100;'0.000008';'0.000870'
4200;'0.000014';'0.000909'
4200;'0.000015';'0.001153'
4200;'0.000015';'0.000978'
4200;'0.000015';'0.000725'
4200;'0.000015';'0.000728'
4200;'0.000015';'0.000942'
4200;'0.000015';'0.000914'
4200;'0.000015';'0.001097'
4200;'0.000015';'0.000817'
4200;'0.000015';'0.000739'
4300;'0.000046';'0.000790'
4300;'0.000004';'0.000753'
4300;'0.000004';'0.000833'
4300;'0.000005';'0.001044'
4300;'0.000005';'0.000860'
4300;'0.000004';'0.000828'
4300;'0.000005';'0.000892'
4300;'0.000004';'0.000847'
4300;'0.000004';'0.000866'
4300;'0.000004';'0.000956'
4400;'0.000002';'0.001072'
4400;'0.000002';'0.000939'
4400;'0.000002';'0.001274'
4400;'0.000002';'0.002133'
4400;'0.000002';'0.001195'
4400;'0.000001';'0.000856'
4400;'0.000002';'0.000765'
4400;'0.000002';'0.001189'
4400;'0.000001';'0.000941'
4400;'0.000002';'0.001100'
4500;'0.000002';'0.000991'
4500;'0.000001';'0.001167'
4500;'0.000001';'0.001022'
4500;'0.000002';'0.000821'
4500;'0.000002';'0.000884'
4500;'0.000001';'0.000796'
4500;'0.000002';'0.000903'
4500;'0.000002';'0.000991'
4500;'0.000002';'0.000826'
4500;'0.000001';'0.001044'
4600;'0.000017';'0.001156'
4600;'0.000016';'0.003641'
4600;'0.000017';'0.000867'
4600;'0.000016';'0.000812'
4600;'0.000016';'0.001058'
4600;'0.000016';'0.001020'
4600;'0.000016';'0.000874'
4600;'0.000017';'0.000878'
4600;'0.000017';'0.000857'
4600;'0.000016';'0.000945'
4700;'0.000017';'0.001010'
4700;'0.000017';'0.000895'
4700;'0.000017';'0.000857'
4700;'0.000016';'0.000967'
4700;'0.000017';'0.000822'
4700;'0.000017';'0.000858'
4700;'0.000016';'0.001154'
4700;'0.000016';'0.007491'
4700;'0.000016';'0.001020'
4700;'0.000016';'0.000848'
4800;'0.000012';'0.001281'
4800;'0.000012';'0.000903'
4800;'0.000012';'0.000927'
4800;'0.000013';'0.001062'
4800;'0.000012';'0.000783'
4800;'0.000012';'0.000910'
4800;'0.000012';'0.001042'
4800;'0.000012';'0.001044'
4800;'0.000012';'0.000998'
4800;'0.000012';'0.001000'
4900;'0.000016';'0.001064'
4900;'0.000016';'0.000678'
4900;'0.000015';'0.000684'
4900;'0.000015';'0.001083'
4900;'0.000016';'0.001061'
4900;'0.000015';'0.001248'
4900;'0.000015';'0.001107'
4900;'0.000015';'0.002977'
4900;'0.000015';'0.000819'
4900;'0.000015';'0.000885'
5000;'0.000002';'0.000953'
5000;'0.000002';'0.001041'
5000;'0.000002';'0.001119'
5000;'0.000001';'0.000689'
5000;'0.000002';'0.000877'
5000;'0.000001';'0.001012'
5000;'0.000001';'0.000832'
5000;'0.000002';'0.001170'
5000;'0.000002';'0.001075'
5000;'0.000002';'0.000701'
5100;'0.000017';'0.001030'
5100;'0.000017';'0.000828'
5100;'0.000017';'0.000779'
5100;'0.000017';'0.001061'
5100;'0.000017';'0.000892'
5100;'0.000017';'0.001212'
5100;'0.000017';'0.001001'
5100;'0.000017';'0.001303'
5100;'0.000026';'0.000993'
5100;'0.000017';'0.000947'
5200;'0.000019';'0.001020'
5200;'0.000019';'0.000813'
5200;'0.000028';'0.001053'
5200;'0.000018';'0.000958'
5200;'0.000258';'0.001139'
5200;'0.000019';'0.001026'
5200;'0.000018';'0.001079'
5200;'0.000019';'0.000989'
5200;'0.000018';'0.006734'
5200;'0.000018';'0.001004'
5300;'0.000015';'0.000926'
5300;'0.000016';'0.001535'
5300;'0.000015';'0.001073'
5300;'0.000015';'0.001029'
5300;'0.000015';'0.003799'
5300;'0.000015';'0.001595'
5300;'0.000015';'0.000995'
5300;'0.000015';'0.001379'
5300;'0.000014';'0.001082'
5300;'0.000015';'0.001058'
5400;'0.000050';'0.005342'
5400;'0.000011';'0.001885'
5400;'0.000010';'0.001085'
5400;'0.000011';'0.001253'
5400;'0.000007';'0.001066'
5400;'0.000008';'0.001222'
5400;'0.000007';'0.001073'
5400;'0.000007';'0.001060'
5400;'0.000007';'0.002160'
5400;'0.000007';'0.001051'
5500;'0.000003';'0.000972'
5500;'0.000002';'0.001015'
5500;'0.000002';'0.001067'
5500;'0.000002';'0.000968'
5500;'0.000003';'0.001481'
5500;'0.000002';'0.000976'
5500;'0.000002';'0.001100'
5500;'0.000003';'0.001093'
5500;'0.000002';'0.001191'
5500;'0.000002';'0.001154'
5600;'0.000020';'0.001096'
5600;'0.000019';'0.001068'
5600;'0.000019';'0.001340'
5600;'0.000019';'0.000892'
5600;'0.000020';'0.000932'
5600;'0.000019';'0.001213'
5600;'0.000019';'0.001154'
5600;'0.000019';'0.000887'
5600;'0.000020';'0.001061'
5600;'0.000020';'0.000991'
5700;'0.000020';'0.000992'
5700;'0.000020';'0.001819'
5700;'0.000031';'0.001026'
5700;'0.000020';'0.000972'
5700;'0.000020';'0.001069'
5700;'0.000020';'0.001316'
5700;'0.000020';'0.001118'
5700;'0.000020';'0.001134'
5700;'0.000020';'0.000764'
5700;'0.000020';'0.001022'
5800;'0.000005';'0.001164'
5800;'0.000006';'0.001011'
5800;'0.000005';'0.001019'
5800;'0.000005';'0.001019'
5800;'0.000006';'0.001517'
5800;'0.000005';'0.001214'
5800;'0.000005';'0.000798'
5800;'0.000005';'0.001072'
5800;'0.000005';'0.001275'
5800;'0.000005';'0.001227'
5900;'0.000003';'0.001200'
5900;'0.000002';'0.001157'
5900;'0.000002';'0.001068'
5900;'0.000003';'0.001157'
5900;'0.000003';'0.001147'
5900;'0.000002';'0.000907'
5900;'0.000002';'0.001134'
5900;'0.000002';'0.000789'
5900;'0.000002';'0.001104'
5900;'0.000002';'0.001151'
6000;'0.000067';'0.001463'
6000;'0.000020';'0.006478'
6000;'0.000021';'0.001009'
6000;'0.000021';'0.001070'
6000;'0.000021';'0.001495'
6000;'0.000021';'0.001295'
6000;'0.000021';'0.001055'
6000;'0.000021';'0.001064'
6000;'0.000021';'0.000974'
6000;'0.000022';'0.001246'
6100;'0.000027';'0.001055'
6100;'0.000022';'0.001007'
6100;'0.000021';'0.012890'
6100;'0.000022';'0.001616'
6100;'0.000021';'0.001244'
6100;'0.000021';'0.003198'
6100;'0.000021';'0.000982'
6100;'0.000021';'0.000982'
6100;'0.000022';'0.001067'
6100;'0.000021';'0.001818'
6200;'0.000005';'0.001153'
6200;'0.000005';'0.001040'
6200;'0.000005';'0.001206'
6200;'0.000005';'0.000977'
6200;'0.000005';'0.001014'
6200;'0.000004';'0.001047'
6200;'0.000004';'0.000979'
6200;'0.000006';'0.001004'
6200;'0.000005';'0.001116'
6200;'0.000005';'0.001140'
6300;'0.000007';'0.000994'
6300;'0.000008';'0.001221'
6300;'0.000007';'0.000945'
6300;'0.000007';'0.000954'
6300;'0.000007';'0.000952'
6300;'0.000007';'0.000957'
6300;'0.000008';'0.000953'
6300;'0.000007';'0.001057'
6300;'0.000007';'0.001059'
6300;'0.000007';'0.001054'
6400;'0.000023';'0.001074'
6400;'0.000022';'0.001059'
6400;'0.000023';'0.001015'
6400;'0.000022';'0.001122'
6400;'0.000022';'0.000970'
6400;'0.000023';'0.001018'
6400;'0.000022';'0.000933'
6400;'0.000022';'0.003669'
6400;'0.000023';'0.000982'
6400;'0.000022';'0.001237'
6500;'0.000023';'0.001080'
6500;'0.000022';'0.001079'
6500;'0.000022';'0.002836'
6500;'0.000022';'0.000988'
6500;'0.000023';'0.001069'
6500;'0.000022';'0.001163'
6500;'0.000022';'0.000982'
6500;'0.000022';'0.001073'
6500;'0.000022';'0.001086'
6500;'0.000023';'0.001030'
6600;'0.000008';'0.001063'
6600;'0.000008';'0.000994'
6600;'0.000008';'0.000992'
6600;'0.000008';'0.001001'
6600;'0.000008';'0.000978'
6600;'0.000008';'0.005123'
6600;'0.000008';'0.000981'
6600;'0.000008';'0.000986'
6600;'0.000009';'0.001073'
6600;'0.000008';'0.000983'
6700;'0.000023';'0.001024'
6700;'0.000023';'0.000991'
6700;'0.000023';'0.001019'
6700;'0.000023';'0.001005'
6700;'0.000094';'0.000987'
6700;'0.000024';'0.001045'
6700;'0.000023';'0.001009'
6700;'0.000023';'0.001023'
6700;'0.000024';'0.000997'
6700;'0.000023';'0.001152'
6800;'0.000024';'0.001007'
6800;'0.000023';'0.001262'
6800;'0.000023';'0.001214'
6800;'0.000023';'0.001020'
6800;'0.000024';'0.001003'
6800;'0.000023';'0.001104'
6800;'0.000024';'0.003092'
6800;'0.000024';'0.001183'
6800;'0.000023';'0.001192'
6800;'0.000024';'0.000945'
6900;'0.000023';'0.001144'
6900;'0.000024';'0.001082'
6900;'0.000024';'0.001117'
6900;'0.000023';'0.001131'
6900;'0.000024';'0.001094'
6900;'0.000023';'0.001047'
6900;'0.000024';'0.001008'
6900;'0.000024';'0.001048'
6900;'0.000024';'0.001030'
6900;'0.000023';'0.001019'
7000;'0.000025';'0.001045'
7000;'0.000024';'0.001070'
7000;'0.000024';'0.001123'
7000;'0.000024';'0.001045'
7000;'0.000024';'0.001043'
7000;'0.000024';'0.001066'
7000;'0.000024';'0.001171'
7000;'0.000024';'0.001021'
7000;'0.000024';'0.001023'
7000;'0.000024';'0.001116'
7100;'0.000004';'0.000986'
7100;'0.000005';'0.001022'
7100;'0.000004';'0.001015'
7100;'0.000004';'0.000987'
7100;'0.000005';'0.001225'
7100;'0.000005';'0.001128'
7100;'0.000005';'0.001103'
7100;'0.000005';'0.001023'
7100;'0.000004';'0.001172'
7100;'0.000005';'0.001103'
7200;'0.000021';'0.001063'
7200;'0.000020';'0.001044'
7200;'0.000021';'0.003541'
7200;'0.000021';'0.001033'
7200;'0.000021';'0.001019'
7200;'0.000021';'0.001028'
7200;'0.000021';'0.001053'
7200;'0.000021';'0.001152'
7200;'0.000020';'0.001228'
7200;'0.000021';'0.001158'
7300;'0.000018';'0.001099'
7300;'0.000018';'0.001238'
7300;'0.000018';'0.001059'
7300;'0.000018';'0.001182'
7300;'0.000018';'0.001173'
7300;'0.000018';'0.001135'
7300;'0.000018';'0.001180'
7300;'0.000018';'0.001044'
7300;'0.000018';'0.001176'
7300;'0.000018';'0.001329'
7400;'0.000025';'0.001245'
7400;'0.000025';'0.001107'
7400;'0.000025';'0.003753'
7400;'0.000025';'0.001244'
7400;'0.000026';'0.001323'
7400;'0.000033';'0.001303'
7400;'0.000025';'0.010619'
7400;'0.000026';'0.001356'
7400;'0.000026';'0.001160'
7400;'0.000025';'0.001453'
7500;'0.000013';'0.001447'
7500;'0.000013';'0.001350'
7500;'0.000014';'0.001078'
7500;'0.000024';'0.001140'
7500;'0.000014';'0.001304'
7500;'0.000013';'0.001117'
7500;'0.000014';'0.001095'
7500;'0.000013';'0.001110'
7500;'0.000014';'0.001145'
7500;'0.000014';'0.001104'
7600;'0.000026';'0.001341'
7600;'0.000026';'0.001293'
7600;'0.000026';'0.001384'
7600;'0.000026';'0.001133'
7600;'0.000026';'0.001192'
7600;'0.000026';'0.001308'
7600;'0.000026';'0.001227'
7600;'0.000026';'0.001306'
7600;'0.000026';'0.001216'
7600;'0.000027';'0.001184'
7700;'0.000079';'0.001215'
7700;'0.000027';'0.001194'
7700;'0.000026';'0.002141'
7700;'0.000038';'0.001169'
7700;'0.000026';'0.001268'
7700;'0.000027';'0.001523'
7700;'0.000027';'0.001293'
7700;'0.000026';'0.001489'
7700;'0.000026';'0.001231'
7700;'0.000027';'0.000996'
7800;'0.000007';'0.001241'
7800;'0.000007';'0.001199'
7800;'0.000007';'0.001280'
7800;'0.000007';'0.001238'
7800;'0.000007';'0.001185'
7800;'0.000007';'0.001274'
7800;'0.000007';'0.001446'
7800;'0.000007';'0.001370'
7800;'0.000007';'0.001223'
7800;'0.000007';'0.001696'
7900;'0.000008';'0.001336'
7900;'0.000008';'0.001355'
7900;'0.000008';'0.001155'
7900;'0.000008';'0.001207'
7900;'0.000008';'0.001247'
7900;'0.000008';'0.001249'
7900;'0.000009';'0.001201'
7900;'0.000008';'0.001263'
7900;'0.000008';'0.001243'
7900;'0.000008';'0.001218'
8000;'0.000083';'0.002311'
8000;'0.000011';'0.001215'
8000;'0.000010';'0.001019'
8000;'0.000011';'0.001244'
8000;'0.000011';'0.001476'
8000;'0.000010';'0.001345'
8000;'0.000011';'0.001036'
8000;'0.000011';'0.001082'
8000;'0.000011';'0.001140'
8000;'0.000011';'0.001312'
8100;'0.000069';'0.001261'
8100;'0.000602';'0.001201'
8100;'0.000022';'0.001122'
8100;'0.000022';'0.001201'
8100;'0.000022';'0.001704'
8100;'0.000022';'0.001680'
8100;'0.000022';'0.001200'
8100;'0.000022';'0.004116'
8100;'0.000022';'0.005426'
8100;'0.000022';'0.001618'
8200;'0.000051';'0.001536'
8200;'0.000006';'0.001497'
8200;'0.000005';'0.001871'
8200;'0.000006';'0.001465'
8200;'0.000007';'0.001391'
8200;'0.000006';'0.001430'
8200;'0.000006';'0.001282'
8200;'0.000006';'0.001586'
8200;'0.000008';'0.002233'
8200;'0.000006';'0.001245'
8300;'0.000028';'0.001081'
8300;'0.000028';'0.001685'
8300;'0.000029';'0.001481'
8300;'0.000029';'0.003387'
8300;'0.000029';'0.001308'
8300;'0.000028';'0.001365'
8300;'0.000028';'0.001541'
8300;'0.000029';'0.001369'
8300;'0.000028';'0.001313'
8300;'0.000028';'0.001357'
8400;'0.000028';'0.001321'
8400;'0.000029';'0.001249'
8400;'0.000110';'0.001070'
8400;'0.000029';'0.001035'
8400;'0.000028';'0.001151'
8400;'0.000028';'0.001210'
8400;'0.000029';'0.005938'
8400;'0.000028';'0.001288'
8400;'0.000029';'0.001404'
8400;'0.000029';'0.001544'
8500;'0.000026';'0.001338'
8500;'0.000026';'0.001360'
8500;'0.000025';'0.001368'
8500;'0.000026';'0.001321'
8500;'0.000026';'0.001263'
8500;'0.000026';'0.001289'
8500;'0.000025';'0.001402'
8500;'0.000026';'0.001193'
8500;'0.000026';'0.001311'
8500;'0.000026';'0.001319'
8600;'0.000029';'0.001260'
8600;'0.000029';'0.001475'
8600;'0.000029';'0.001523'
8600;'0.000029';'0.001367'
8600;'0.000030';'0.001226'
8600;'0.000029';'0.001289'
8600;'0.000029';'0.001318'
8600;'0.000029';'0.001510'
8600;'0.000030';'0.001286'
8600;'0.000030';'0.001280'
8700;'0.000029';'0.001285'
8700;'0.000029';'0.001237'
8700;'0.000030';'0.001285'
8700;'0.000031';'0.003848'
8700;'0.000029';'0.001272'
8700;'0.000030';'0.001392'
8700;'0.000030';'0.001424'
8700;'0.000030';'0.001321'
8700;'0.000029';'0.001302'
8700;'0.000030';'0.001303'
8800;'0.000030';'0.001317'
8800;'0.000030';'0.001352'
8800;'0.000030';'0.001289'
8800;'0.000030';'0.001276'
8800;'0.000030';'0.001261'
8800;'0.000030';'0.006038'
8800;'0.000047';'0.001701'
8800;'0.000030';'0.001556'
8800;'0.000030';'0.001701'
8800;'0.000030';'0.001951'
8900;'0.000064';'0.001511'
8900;'0.000016';'0.001314'
8900;'0.000017';'0.001306'
8900;'0.000017';'0.001352'
8900;'0.000017';'0.001436'
8900;'0.000017';'0.001666'
8900;'0.000016';'0.001605'
8900;'0.000016';'0.001401'
8900;'0.000017';'0.001586'
8900;'0.000016';'0.001578'
9000;'0.000031';'0.001637'
9000;'0.000030';'0.001227'
9000;'0.000030';'0.001363'
9000;'0.000031';'0.001321'
9000;'0.000042';'0.001386'
9000;'0.000031';'0.001143'
9000;'0.000031';'0.001354'
9000;'0.000030';'0.001760'
9000;'0.000031';'0.001493'
9000;'0.000031';'0.001439'
9100;'0.000031';'0.003897'
9100;'0.000031';'0.001729'
9100;'0.000031';'0.001284'
9100;'0.000031';'0.001443'
9100;'0.000031';'0.001391'
9100;'0.000031';'0.001582'
9100;'0.000030';'0.001466'
9100;'0.000030';'0.001394'
9100;'0.000031';'0.001137'
9100;'0.000032';'0.001526'
9200;'0.000003';'0.001399'
9200;'0.000003';'0.001520'
9200;'0.000003';'0.001395'
9200;'0.000003';'0.001441'
9200;'0.000003';'0.001482'
9200;'0.000003';'0.001507'
9200;'0.000003';'0.001881'
9200;'0.000003';'0.001400'
9200;'0.000003';'0.001743'
9200;'0.000003';'0.001561'
9300;'0.000019';'0.001670'
9300;'0.000014';'0.001374'
9300;'0.000012';'0.001397'
9300;'0.000013';'0.001371'
9300;'0.000013';'0.001389'
9300;'0.000012';'0.001460'
9300;'0.000013';'0.001671'
9300;'0.000013';'0.001441'
9300;'0.000013';'0.005896'
9300;'0.000014';'0.001546'
9400;'0.000009';'0.001275'
9400;'0.000009';'0.001882'
9400;'0.000009';'0.001669'
9400;'0.000009';'0.001270'
9400;'0.000009';'0.001550'
9400;'0.000009';'0.001438'
9400;'0.000009';'0.001422'
9400;'0.000009';'0.001394'
9400;'0.000009';'0.001405'
9400;'0.000009';'0.001383'
9500;'0.000033';'0.001432'
9500;'0.000033';'0.004946'
9500;'0.000032';'0.001426'
9500;'0.000033';'0.001431'
9500;'0.000032';'0.001670'
9500;'0.000032';'0.001462'
9500;'0.000033';'0.001420'
9500;'0.000032';'0.001371'
9500;'0.000033';'0.001524'
9500;'0.000043';'0.001405'
9600;'0.000032';'0.001432'
9600;'0.000032';'0.001314'
9600;'0.000032';'0.001520'
9600;'0.000033';'0.002346'
9600;'0.000032';'0.001451'
9600;'0.000033';'0.001780'
9600;'0.000033';'0.001662'
9600;'0.000033';'0.001431'
9600;'0.000033';'0.001374'
9600;'0.000033';'0.001328'
