'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
88000;'0.000261';'0.000087'
88000;'0.000280';'0.000095'
88000;'0.000261';'0.000090'
88000;'0.000261';'0.002028'
88000;'0.000427';'0.000506'
88000;'0.000272';'0.000103'
88000;'0.000271';'0.000103'
88000;'0.000260';'0.000089'
88000;'0.000257';'0.000103'
88000;'0.000258';'0.000095'
89000;'0.000297';'0.000094'
89000;'0.000302';'0.000092'
89000;'0.000303';'0.000093'
89000;'0.000298';'0.000094'
89000;'0.000304';'0.000092'
89000;'0.000289';'0.000096'
89000;'0.000325';'0.000096'
89000;'0.000303';'0.000092'
89000;'0.000299';'0.000093'
89000;'0.000297';'0.000090'
90000;'0.000301';'0.000098'
90000;'0.000293';'0.000091'
90000;'0.000292';'0.000091'
90000;'0.000292';'0.000095'
90000;'0.000292';'0.001144'
90000;'0.000292';'0.000097'
90000;'0.000293';'0.000089'
90000;'0.000301';'0.000092'
90000;'0.000293';'0.000095'
90000;'0.000313';'0.000115'
91000;'0.000303';'0.000089'
91000;'0.000296';'0.000096'
91000;'0.000309';'0.000093'
91000;'0.000303';'0.000095'
91000;'0.000308';'0.000092'
91000;'0.000394';'0.000097'
91000;'0.000307';'0.000092'
91000;'0.000306';'0.000093'
91000;'0.000304';'0.000091'
91000;'0.000297';'0.000094'
92000;'0.000306';'0.000093'
92000;'0.000306';'0.000094'
92000;'0.000312';'0.000093'
92000;'0.000315';'0.000093'
92000;'0.000299';'0.000103'
92000;'0.000322';'0.000092'
92000;'0.000298';'0.000095'
92000;'0.000298';'0.000088'
92000;'0.000299';'0.000090'
92000;'0.000298';'0.000096'
93000;'0.000496';'0.003901'
93000;'0.000296';'0.000098'
93000;'0.000310';'0.000097'
93000;'0.000310';'0.000091'
93000;'0.000312';'0.000095'
93000;'0.000363';'0.000096'
93000;'0.000315';'0.000092'
93000;'0.000314';'0.000097'
93000;'0.000296';'0.000097'
93000;'0.000314';'0.000094'
94000;'0.000154';'0.000094'
94000;'0.000157';'0.000588'
94000;'0.000198';'0.000179'
94000;'0.000197';'0.000176'
94000;'0.000198';'0.000173'
94000;'0.000198';'0.000232'
94000;'0.000200';'0.000208'
94000;'0.000200';'0.000184'
94000;'0.000623';'0.000105'
94000;'0.000156';'0.000096'
95000;'0.000396';'0.000095'
95000;'0.000308';'0.000087'
95000;'0.000309';'0.000108'
95000;'0.000309';'0.000094'
95000;'0.000309';'0.000095'
95000;'0.000875';'0.000092'
95000;'0.000308';'0.000088'
95000;'0.000308';'0.000094'
95000;'0.000315';'0.000642'
95000;'0.000309';'0.000103'
96000;'0.000124';'0.000106'
96000;'0.000113';'0.000096'
96000;'0.000114';'0.000090'
96000;'0.000114';'0.000091'
96000;'0.000114';'0.000094'
96000;'0.000113';'0.000089'
96000;'0.000113';'0.000092'
96000;'0.000113';'0.000101'
96000;'0.000113';'0.000096'
96000;'0.000113';'0.000093'
97000;'0.000066';'0.000093'
97000;'0.000066';'0.000092'
97000;'0.000065';'0.000093'
97000;'0.000066';'0.000093'
97000;'0.000065';'0.000443'
97000;'0.000065';'0.000091'
97000;'0.000066';'0.000095'
97000;'0.000147';'0.000097'
97000;'0.000066';'0.000094'
97000;'0.000065';'0.000092'
98000;'0.000217';'0.000091'
98000;'0.000206';'0.000092'
98000;'0.000206';'0.000091'
98000;'0.000206';'0.000092'
98000;'0.000206';'0.000092'
98000;'0.000206';'0.002895'
98000;'0.000206';'0.000091'
98000;'0.000206';'0.000090'
98000;'0.000206';'0.000090'
98000;'0.001670';'0.003572'
99000;'0.000068';'0.000456'
99000;'0.000114';'0.000979'
99000;'0.000111';'0.000175'
99000;'0.000111';'0.000178'
99000;'0.000111';'0.000176'
99000;'0.000111';'0.000138'
99000;'0.000110';'0.000182'
99000;'0.000110';'0.000184'
99000;'0.000111';'0.000176'
99000;'0.000068';'0.000176'
100000;'0.000194';'0.000178'
100000;'0.000185';'0.000178'
100000;'0.000185';'0.000182'
100000;'0.000186';'0.000187'
100000;'0.000185';'0.000181'
100000;'0.000186';'0.000178'
100000;'0.000349';'0.000428'
100000;'0.000186';'0.000181'
100000;'0.000186';'0.000137'
100000;'0.000184';'0.000138'
